fc_id,region_id,sku_id,units,miles,unit_cost,ship_cost,unit_miles,meets_2day,date,scenario
FC_ATL,TPA,SKU_008,10.0,500.0,8.7499,87.499,5000.0,1,2024-03-21,S2_cost_min
FC_ATL,TPA,SKU_009,4.0,500.0,8.7499,34.9996,2000.0,1,2024-03-21,S2_cost_min
FC_ATL,TPA,SKU_010,2.0,500.0,8.7499,17.4998,1000.0,1,2024-03-21,S2_cost_min
FC_ATL,TPA,SKU_011,1.0,500.0,8.7499,8.7499,500.0,1,2024-03-21,S2_cost_min
FC_ATL,TPA,SKU_012,3.0,500.0,8.7499,26.2497,1500.0,1,2024-03-21,S2_cost_min
FC_ATL,ATL,SKU_001,71.0,0.0,5.3,376.3,0.0,1,2024-03-21,S3_service_constrained
FC_ATL,ATL,SKU_002,78.0,0.0,5.3,413.4,0.0,1,2024-03-21,S3_service_constrained
FC_ATL,ATL,SKU_003,51.0,0.0,5.3,270.3,0.0,1,2024-03-21,S3_service_constrained
FC_ATL,ATL,SKU_004,48.0,0.0,5.3,254.39999999999998,0.0,1,2024-03-21,S3_service_constrained
FC_ATL,ATL,SKU_005,16.0,0.0,5.3,84.8,0.0,1,2024-03-21,S3_service_constrained
FC_ATL,ATL,SKU_006,31.0,0.0,5.3,164.29999999999998,0.0,1,2024-03-21,S3_service_constrained
FC_ATL,ATL,SKU_007,42.0,0.0,5.3,222.6,0.0,1,2024-03-21,S3_service_constrained
FC_ATL,ATL,SKU_008,9.0,0.0,5.3,47.699999999999996,0.0,1,2024-03-21,S3_service_constrained
FC_ATL,ATL,SKU_009,4.0,0.0,5.3,21.2,0.0,1,2024-03-21,S3_service_constrained
FC_ATL,ATL,SKU_010,15.0,0.0,5.3,79.5,0.0,1,2024-03-21,S3_service_constrained
FC_ATL,ATL,SKU_011,7.0,0.0,5.3,37.1,0.0,1,2024-03-21,S3_service_constrained
FC_ATL,ATL,SKU_012,3.0,0.0,5.3,15.899999999999999,0.0,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_001,43.0,258.3,7.2816,313.10880000000003,11106.9,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_002,45.0,258.3,7.2816,327.672,11623.5,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_003,70.0,258.3,7.2816,509.712,18081.0,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_004,18.0,258.3,7.2816,131.0688,4649.400000000001,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_005,41.0,258.3,7.2816,298.5456,10590.300000000001,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_006,19.0,258.3,7.2816,138.3504,4907.7,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_007,25.0,258.3,7.2816,182.04,6457.5,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_008,9.0,258.3,7.2816,65.5344,2324.7000000000003,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_009,7.0,258.3,7.2816,50.9712,1808.1000000000001,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_010,4.0,258.3,7.2816,29.1264,1033.2,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_011,2.0,258.3,7.2816,14.5632,516.6,1,2024-03-21,S3_service_constrained
FC_EWR,BOS,SKU_012,6.0,258.3,7.2816,43.6896,1549.8000000000002,1,2024-03-21,S3_service_constrained
FC_EWR,BWI,SKU_001,40.0,173.1,6.9576,278.30400000000003,6924.0,1,2024-03-21,S3_service_constrained
FC_EWR,BWI,SKU_002,27.0,173.1,6.9576,187.8552,4673.7,1,2024-03-21,S3_service_constrained
FC_ATL,BWI,SKU_003,27.0,692.0,10.5948,286.0596,18684.0,1,2024-03-21,S3_service_constrained
FC_EWR,BWI,SKU_004,11.0,173.1,6.9576,76.5336,1904.1,1,2024-03-21,S3_service_constrained
FC_EWR,BWI,SKU_005,5.0,173.1,6.9576,34.788000000000004,865.5,1,2024-03-21,S3_service_constrained
FC_EWR,BWI,SKU_006,26.0,173.1,6.9576,180.8976,4500.599999999999,1,2024-03-21,S3_service_constrained
FC_EWR,BWI,SKU_007,4.0,173.1,6.9576,27.8304,692.4,1,2024-03-21,S3_service_constrained
FC_ATL,BWI,SKU_008,4.0,692.0,10.5948,42.3792,2768.0,1,2024-03-21,S3_service_constrained
FC_EWR,BWI,SKU_009,3.0,173.1,6.9576,20.8728,519.3,1,2024-03-21,S3_service_constrained
FC_EWR,BWI,SKU_010,8.0,173.1,6.9576,55.6608,1384.8,1,2024-03-21,S3_service_constrained
FC_EWR,BWI,SKU_011,17.0,173.1,6.9576,118.2792,2942.7,1,2024-03-21,S3_service_constrained
FC_EWR,BWI,SKU_012,1.0,173.1,6.9576,6.9576,173.1,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_001,102.0,706.5,10.6587,1087.1874,72063.0,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_002,96.0,706.5,10.6587,1023.2352,67824.0,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_003,32.0,706.5,10.6587,341.0784,22608.0,1,2024-03-21,S3_service_constrained
FC_DFW,CHI,SKU_003,41.0,965.6,11.7486,481.69259999999997,39589.6,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_004,7.0,706.5,10.6587,74.6109,4945.5,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_005,50.0,706.5,10.6587,532.935,35325.0,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_006,64.0,706.5,10.6587,682.1568,45216.0,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_007,28.0,706.5,10.6587,298.4436,19782.0,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_008,16.0,706.5,10.6587,170.5392,11304.0,1,2024-03-21,S3_service_constrained
FC_DFW,CHI,SKU_008,1.0,965.6,11.7486,11.7486,965.6,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_009,13.0,706.5,10.6587,138.5631,9184.5,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_010,10.0,706.5,10.6587,106.58699999999999,7065.0,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_011,17.0,706.5,10.6587,181.1979,12010.5,1,2024-03-21,S3_service_constrained
FC_ATL,CHI,SKU_012,7.0,706.5,10.6587,74.6109,4945.5,1,2024-03-21,S3_service_constrained
FC_ATL,CLT,SKU_001,24.0,271.5,6.9816,167.5584,6516.0,1,2024-03-21,S3_service_constrained
FC_ATL,CLT,SKU_002,35.0,271.5,6.9816,244.356,9502.5,1,2024-03-21,S3_service_constrained
FC_ATL,CLT,SKU_003,37.0,271.5,6.9816,258.3192,10045.5,1,2024-03-21,S3_service_constrained
FC_ATL,CLT,SKU_004,20.0,271.5,6.9816,139.632,5430.0,1,2024-03-21,S3_service_constrained
FC_ATL,CLT,SKU_005,4.0,271.5,6.9816,27.9264,1086.0,1,2024-03-21,S3_service_constrained
FC_ATL,CLT,SKU_006,15.0,271.5,6.9816,104.724,4072.5,1,2024-03-21,S3_service_constrained
FC_ATL,CLT,SKU_007,8.0,271.5,6.9816,55.8528,2172.0,1,2024-03-21,S3_service_constrained
FC_ATL,CLT,SKU_009,6.0,271.5,6.9816,41.8896,1629.0,1,2024-03-21,S3_service_constrained
FC_ATL,CLT,SKU_010,3.0,271.5,6.9816,20.9448,814.5,1,2024-03-21,S3_service_constrained
FC_ATL,CLT,SKU_011,1.0,271.5,6.9816,6.9816,271.5,1,2024-03-21,S3_service_constrained
FC_EWR,DCA,SKU_001,95.0,214.2,7.1139,675.8205,20349.0,1,2024-03-21,S3_service_constrained
FC_EWR,DCA,SKU_002,102.0,214.2,7.1139,725.6178,21848.399999999998,1,2024-03-21,S3_service_constrained
FC_ATL,DCA,SKU_003,76.0,650.8,10.4133,791.4108,49460.799999999996,1,2024-03-21,S3_service_constrained
FC_EWR,DCA,SKU_004,29.0,214.2,7.1139,206.3031,6211.799999999999,1,2024-03-21,S3_service_constrained
FC_ATL,DCA,SKU_005,30.0,650.8,10.4133,312.399,19524.0,1,2024-03-21,S3_service_constrained
FC_EWR,DCA,SKU_005,8.0,214.2,7.1139,56.9112,1713.6,1,2024-03-21,S3_service_constrained
FC_EWR,DCA,SKU_006,30.0,214.2,7.1139,213.417,6426.0,1,2024-03-21,S3_service_constrained
FC_EWR,DCA,SKU_007,28.0,214.2,7.1139,199.1892,5997.599999999999,1,2024-03-21,S3_service_constrained
FC_ATL,DCA,SKU_008,2.0,650.8,10.4133,20.8266,1301.6,1,2024-03-21,S3_service_constrained
FC_ATL,DCA,SKU_009,6.0,650.8,10.4133,62.4798,3904.7999999999997,1,2024-03-21,S3_service_constrained
FC_EWR,DCA,SKU_009,7.0,214.2,7.1139,49.7973,1499.3999999999999,1,2024-03-21,S3_service_constrained
FC_EWR,DCA,SKU_010,3.0,214.2,7.1139,21.3417,642.5999999999999,1,2024-03-21,S3_service_constrained
FC_EWR,DCA,SKU_011,13.0,214.2,7.1139,92.4807,2784.6,1,2024-03-21,S3_service_constrained
FC_ATL,DCA,SKU_012,8.0,650.8,10.4133,83.3064,5206.4,1,2024-03-21,S3_service_constrained
FC_EWR,DCA,SKU_012,7.0,214.2,7.1139,49.7973,1499.3999999999999,1,2024-03-21,S3_service_constrained
FC_DFW,DEN,SKU_001,26.0,795.1,10.9984,285.9584,20672.600000000002,1,2024-03-21,S3_service_constrained
FC_DFW,DEN,SKU_002,56.0,795.1,10.9984,615.9104,44525.6,1,2024-03-21,S3_service_constrained
FC_DFW,DEN,SKU_003,35.0,795.1,10.9984,384.944,27828.5,1,2024-03-21,S3_service_constrained
FC_DFW,DEN,SKU_004,24.0,795.1,10.9984,263.9616,19082.4,1,2024-03-21,S3_service_constrained
FC_DFW,DEN,SKU_005,19.0,795.1,10.9984,208.9696,15106.9,1,2024-03-21,S3_service_constrained
FC_DFW,DEN,SKU_006,19.0,795.1,10.9984,208.9696,15106.9,1,2024-03-21,S3_service_constrained
FC_DFW,DEN,SKU_007,13.0,795.1,10.9984,142.9792,10336.300000000001,1,2024-03-21,S3_service_constrained
FC_DFW,DEN,SKU_008,2.0,795.1,10.9984,21.9968,1590.2,1,2024-03-21,S3_service_constrained
FC_DFW,DEN,SKU_009,2.0,795.1,10.9984,21.9968,1590.2,1,2024-03-21,S3_service_constrained
FC_DFW,DEN,SKU_010,6.0,795.1,10.9984,65.9904,4770.6,1,2024-03-21,S3_service_constrained
FC_DFW,DEN,SKU_012,7.0,795.1,10.9984,76.9888,5565.7,1,2024-03-21,S3_service_constrained
FC_ATL,DET,SKU_001,37.0,716.9,10.7045,396.06649999999996,26525.3,1,2024-03-21,S3_service_constrained
FC_EWR,DET,SKU_001,10.0,557.1,9.3342,93.34199999999998,5571.0,1,2024-03-21,S3_service_constrained
FC_EWR,DET,SKU_002,37.0,557.1,9.3342,345.36539999999997,20612.7,1,2024-03-21,S3_service_constrained
FC_ATL,DET,SKU_003,60.0,716.9,10.7045,642.27,43014.0,1,2024-03-21,S3_service_constrained
FC_ATL,DET,SKU_004,1.0,716.9,10.7045,10.7045,716.9,1,2024-03-21,S3_service_constrained
FC_EWR,DET,SKU_004,36.0,557.1,9.3342,336.03119999999996,20055.600000000002,1,2024-03-21,S3_service_constrained
FC_ATL,DET,SKU_005,14.0,716.9,10.7045,149.863,10036.6,1,2024-03-21,S3_service_constrained
FC_EWR,DET,SKU_006,15.0,557.1,9.3342,140.01299999999998,8356.5,1,2024-03-21,S3_service_constrained
FC_EWR,DET,SKU_007,15.0,557.1,9.3342,140.01299999999998,8356.5,1,2024-03-21,S3_service_constrained
FC_ATL,DET,SKU_008,2.0,716.9,10.7045,21.409,1433.8,1,2024-03-21,S3_service_constrained
FC_ATL,DET,SKU_009,4.0,716.9,10.7045,42.818,2867.6,1,2024-03-21,S3_service_constrained
FC_ATL,DET,SKU_010,3.0,716.9,10.7045,32.1135,2150.7,1,2024-03-21,S3_service_constrained
FC_EWR,DET,SKU_010,1.0,557.1,9.3342,9.3342,557.1,1,2024-03-21,S3_service_constrained
FC_ATL,DET,SKU_011,10.0,716.9,10.7045,107.04499999999999,7169.0,1,2024-03-21,S3_service_constrained
FC_EWR,DET,SKU_011,1.0,557.1,9.3342,9.3342,557.1,1,2024-03-21,S3_service_constrained
FC_ATL,DET,SKU_012,1.0,716.9,10.7045,10.7045,716.9,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_001,94.0,0.0,5.25,493.5,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_002,126.0,0.0,5.25,661.5,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_003,62.0,0.0,5.25,325.5,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_004,58.0,0.0,5.25,304.5,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_005,25.0,0.0,5.25,131.25,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_006,32.0,0.0,5.25,168.0,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_007,68.0,0.0,5.25,357.0,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_008,19.0,0.0,5.25,99.75,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_009,6.0,0.0,5.25,31.5,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_010,8.0,0.0,5.25,42.0,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_011,31.0,0.0,5.25,162.75,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,DFW,SKU_012,15.0,0.0,5.25,78.75,0.0,1,2024-03-21,S3_service_constrained
FC_DFW,HOU,SKU_001,61.0,269.8,6.9251,422.43109999999996,16457.8,1,2024-03-21,S3_service_constrained
FC_ATL,HOU,SKU_002,65.0,841.3,11.2517,731.3605,54684.5,1,2024-03-21,S3_service_constrained
FC_DFW,HOU,SKU_002,17.0,269.8,6.9251,117.7267,4586.6,1,2024-03-21,S3_service_constrained
FC_DFW,HOU,SKU_003,67.0,269.8,6.9251,463.9817,18076.600000000002,1,2024-03-21,S3_service_constrained
FC_DFW,HOU,SKU_004,13.0,269.8,6.9251,90.02629999999999,3507.4,1,2024-03-21,S3_service_constrained
FC_DFW,HOU,SKU_005,21.0,269.8,6.9251,145.4271,5665.8,1,2024-03-21,S3_service_constrained
FC_ATL,HOU,SKU_006,3.0,841.3,11.2517,33.7551,2523.8999999999996,1,2024-03-21,S3_service_constrained
FC_DFW,HOU,SKU_006,37.0,269.8,6.9251,256.2287,9982.6,1,2024-03-21,S3_service_constrained
FC_ATL,HOU,SKU_007,42.0,841.3,11.2517,472.5714,35334.6,1,2024-03-21,S3_service_constrained
FC_DFW,HOU,SKU_007,9.0,269.8,6.9251,62.3259,2428.2000000000003,1,2024-03-21,S3_service_constrained
FC_DFW,HOU,SKU_008,5.0,269.8,6.9251,34.625499999999995,1349.0,1,2024-03-21,S3_service_constrained
FC_DFW,HOU,SKU_009,12.0,269.8,6.9251,83.10119999999999,3237.6000000000004,1,2024-03-21,S3_service_constrained
FC_DFW,HOU,SKU_010,9.0,269.8,6.9251,62.3259,2428.2000000000003,1,2024-03-21,S3_service_constrained
FC_ATL,HOU,SKU_011,7.0,841.3,11.2517,78.7619,5889.099999999999,1,2024-03-21,S3_service_constrained
FC_DFW,HOU,SKU_012,2.0,269.8,6.9251,13.8502,539.6,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_001,223.0,40.7,5.6926,1269.4497999999999,9076.1,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_002,178.0,40.7,5.6926,1013.2828,7244.6,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_003,134.0,40.7,5.6926,762.8084,5453.8,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_004,42.0,40.7,5.6926,239.08919999999998,1709.4,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_005,87.0,40.7,5.6926,495.2562,3540.9,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_006,116.0,40.7,5.6926,660.3416,4721.200000000001,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_007,89.0,40.7,5.6926,506.6414,3622.3,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_008,5.0,40.7,5.6926,28.462999999999997,203.5,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_009,9.0,40.7,5.6926,51.233399999999996,366.3,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_010,6.0,40.7,5.6926,34.1556,244.20000000000002,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_011,27.0,40.7,5.6926,153.7002,1098.9,1,2024-03-21,S3_service_constrained
FC_ONT,LAX,SKU_012,9.0,40.7,5.6926,51.233399999999996,366.3,1,2024-03-21,S3_service_constrained
FC_ATL,MIA,SKU_001,104.0,727.7,10.7518,1118.1871999999998,75680.8,1,2024-03-21,S3_service_constrained
FC_ATL,MIA,SKU_002,69.0,727.7,10.7518,741.8742,50211.3,1,2024-03-21,S3_service_constrained
FC_ATL,MIA,SKU_003,86.0,727.7,10.7518,924.6547999999999,62582.200000000004,1,2024-03-21,S3_service_constrained
FC_ATL,MIA,SKU_004,25.0,727.7,10.7518,268.79499999999996,18192.5,1,2024-03-21,S3_service_constrained
FC_ATL,MIA,SKU_005,9.0,727.7,10.7518,96.7662,6549.3,1,2024-03-21,S3_service_constrained
FC_ATL,MIA,SKU_006,38.0,727.7,10.7518,408.5684,27652.600000000002,1,2024-03-21,S3_service_constrained
FC_ATL,MIA,SKU_007,13.0,727.7,10.7518,139.77339999999998,9460.1,1,2024-03-21,S3_service_constrained
FC_ATL,MIA,SKU_008,5.0,727.7,10.7518,53.759,3638.5,1,2024-03-21,S3_service_constrained
FC_ATL,MIA,SKU_009,2.0,727.7,10.7518,21.5036,1455.4,1,2024-03-21,S3_service_constrained
FC_ATL,MIA,SKU_010,4.0,727.7,10.7518,43.0072,2910.8,1,2024-03-21,S3_service_constrained
FC_ATL,MIA,SKU_012,2.0,727.7,10.7518,21.5036,1455.4,1,2024-03-21,S3_service_constrained
FC_ATL,MSP,SKU_001,17.0,1089.6,13.5211,229.8587,18523.199999999997,0,2024-03-21,S3_service_constrained
FC_DFW,MSP,SKU_001,30.0,1036.7,13.2226,396.678,31101.0,0,2024-03-21,S3_service_constrained
FC_ATL,MSP,SKU_002,37.0,1089.6,13.5211,500.2807,40315.2,0,2024-03-21,S3_service_constrained
FC_DFW,MSP,SKU_003,52.0,1036.7,13.2226,687.5752,53908.4,0,2024-03-21,S3_service_constrained
FC_ATL,MSP,SKU_004,10.0,1089.6,13.5211,135.211,10896.0,0,2024-03-21,S3_service_constrained
FC_DFW,MSP,SKU_004,2.0,1036.7,13.2226,26.4452,2073.4,0,2024-03-21,S3_service_constrained
FC_ATL,MSP,SKU_005,19.0,1089.6,13.5211,256.90090000000004,20702.399999999998,0,2024-03-21,S3_service_constrained
FC_ATL,MSP,SKU_006,23.0,1089.6,13.5211,310.9853,25060.8,0,2024-03-21,S3_service_constrained
FC_ATL,MSP,SKU_007,10.0,1089.6,13.5211,135.211,10896.0,0,2024-03-21,S3_service_constrained
FC_DFW,MSP,SKU_009,6.0,1036.7,13.2226,79.3356,6220.200000000001,0,2024-03-21,S3_service_constrained
FC_DFW,MSP,SKU_010,4.0,1036.7,13.2226,52.8904,4146.8,0,2024-03-21,S3_service_constrained
FC_ATL,MSP,SKU_011,2.0,1089.6,13.5211,27.0422,2179.2,0,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_001,212.0,30.2,5.7557,1220.2084,6402.4,1,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_002,153.0,30.2,5.7557,880.6221,4620.599999999999,1,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_003,316.0,30.2,5.7557,1818.8012,9543.199999999999,1,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_004,60.0,30.2,5.7557,345.342,1812.0,1,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_005,91.0,30.2,5.7557,523.7687,2748.2,1,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_006,96.0,30.2,5.7557,552.5472,2899.2,1,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_007,80.0,30.2,5.7557,460.456,2416.0,1,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_008,31.0,30.2,5.7557,178.4267,936.1999999999999,1,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_009,33.0,30.2,5.7557,189.9381,996.6,1,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_010,24.0,30.2,5.7557,138.1368,724.8,1,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_011,22.0,30.2,5.7557,126.6254,664.4,1,2024-03-21,S3_service_constrained
FC_EWR,NYC,SKU_012,18.0,30.2,5.7557,103.6026,543.6,1,2024-03-21,S3_service_constrained
FC_ATL,ORL,SKU_001,71.0,481.8,8.6756,615.9676,34207.8,1,2024-03-21,S3_service_constrained
FC_ATL,ORL,SKU_002,31.0,481.8,8.6756,268.9436,14935.800000000001,1,2024-03-21,S3_service_constrained
FC_ATL,ORL,SKU_003,35.0,481.8,8.6756,303.64599999999996,16863.0,1,2024-03-21,S3_service_constrained
FC_ATL,ORL,SKU_004,9.0,481.8,8.6756,78.0804,4336.2,1,2024-03-21,S3_service_constrained
FC_ATL,ORL,SKU_005,5.0,481.8,8.6756,43.378,2409.0,1,2024-03-21,S3_service_constrained
FC_ATL,ORL,SKU_006,12.0,481.8,8.6756,104.10719999999999,5781.6,1,2024-03-21,S3_service_constrained
FC_ATL,ORL,SKU_007,11.0,481.8,8.6756,95.43159999999999,5299.8,1,2024-03-21,S3_service_constrained
FC_ATL,ORL,SKU_008,2.0,481.8,8.6756,17.3512,963.6,1,2024-03-21,S3_service_constrained
FC_ATL,ORL,SKU_009,4.0,481.8,8.6756,34.7024,1927.2,1,2024-03-21,S3_service_constrained
FC_ATL,ORL,SKU_012,3.0,481.8,8.6756,26.026799999999998,1445.4,1,2024-03-21,S3_service_constrained
FC_ONT,PDX,SKU_004,5.0,1001.5,13.3572,66.786,5007.5,0,2024-03-21,S3_service_constrained
FC_ONT,PDX,SKU_008,3.0,1001.5,13.3572,40.071600000000004,3004.5,0,2024-03-21,S3_service_constrained
FC_ONT,PDX,SKU_010,6.0,1001.5,13.3572,80.14320000000001,6009.0,0,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_001,96.0,66.9,5.8841,564.8736,6422.400000000001,1,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_002,88.0,66.9,5.8841,517.8008,5887.200000000001,1,2024-03-21,S3_service_constrained
FC_ATL,PHL,SKU_003,10.0,798.6,11.0637,110.637,7986.0,1,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_003,75.0,66.9,5.8841,441.3075,5017.5,1,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_004,11.0,66.9,5.8841,64.7251,735.9000000000001,1,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_005,45.0,66.9,5.8841,264.7845,3010.5000000000005,1,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_006,16.0,66.9,5.8841,94.1456,1070.4,1,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_007,26.0,66.9,5.8841,152.9866,1739.4,1,2024-03-21,S3_service_constrained
FC_ATL,PHL,SKU_008,8.0,798.6,11.0637,88.5096,6388.8,1,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_008,18.0,66.9,5.8841,105.91380000000001,1204.2,1,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_009,4.0,66.9,5.8841,23.5364,267.6,1,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_010,9.0,66.9,5.8841,52.956900000000005,602.1,1,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_011,3.0,66.9,5.8841,17.6523,200.70000000000002,1,2024-03-21,S3_service_constrained
FC_EWR,PHL,SKU_012,12.0,66.9,5.8841,70.6092,802.8000000000001,1,2024-03-21,S3_service_constrained
FC_DFW,PHX,SKU_001,51.0,1061.5,13.3389,680.2839,54136.5,0,2024-03-21,S3_service_constrained
FC_ONT,PHX,SKU_001,2.0,387.8,8.5398,17.0796,775.6,1,2024-03-21,S3_service_constrained
FC_DFW,PHX,SKU_002,45.0,1061.5,13.3389,600.2505,47767.5,0,2024-03-21,S3_service_constrained
FC_ONT,PHX,SKU_002,29.0,387.8,8.5398,247.6542,11246.2,1,2024-03-21,S3_service_constrained
FC_ONT,PHX,SKU_003,85.0,387.8,8.5398,725.8829999999999,32963.0,1,2024-03-21,S3_service_constrained
FC_ONT,PHX,SKU_004,27.0,387.8,8.5398,230.57459999999998,10470.6,1,2024-03-21,S3_service_constrained
FC_DFW,PHX,SKU_005,14.0,1061.5,13.3389,186.74460000000002,14861.0,0,2024-03-21,S3_service_constrained
FC_DFW,PHX,SKU_006,26.0,1061.5,13.3389,346.8114,27599.0,0,2024-03-21,S3_service_constrained
FC_DFW,PHX,SKU_007,16.0,1061.5,13.3389,213.4224,16984.0,0,2024-03-21,S3_service_constrained
FC_ONT,PHX,SKU_008,6.0,387.8,8.5398,51.2388,2326.8,1,2024-03-21,S3_service_constrained
FC_ONT,PHX,SKU_009,13.0,387.8,8.5398,111.0174,5041.400000000001,1,2024-03-21,S3_service_constrained
FC_ONT,PHX,SKU_010,4.0,387.8,8.5398,34.1592,1551.2,1,2024-03-21,S3_service_constrained
FC_DFW,PHX,SKU_011,4.0,1061.5,13.3389,53.3556,4246.0,0,2024-03-21,S3_service_constrained
FC_ONT,PHX,SKU_012,8.0,387.8,8.5398,68.3184,3102.4,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_001,77.0,19.7,5.6191,432.6707,1516.8999999999999,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_002,75.0,19.7,5.6191,421.4325,1477.5,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_003,51.0,19.7,5.6191,286.57410000000004,1004.6999999999999,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_004,8.0,19.7,5.6191,44.9528,157.6,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_005,29.0,19.7,5.6191,162.9539,571.3,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_006,16.0,19.7,5.6191,89.9056,315.2,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_007,14.0,19.7,5.6191,78.6674,275.8,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_008,5.0,19.7,5.6191,28.0955,98.5,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_009,9.0,19.7,5.6191,50.57190000000001,177.29999999999998,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_010,3.0,19.7,5.6191,16.857300000000002,59.099999999999994,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_011,10.0,19.7,5.6191,56.191,197.0,1,2024-03-21,S3_service_constrained
FC_ONT,RIV,SKU_012,3.0,19.7,5.6191,16.857300000000002,59.099999999999994,1,2024-03-21,S3_service_constrained
FC_ONT,SAN,SKU_001,36.0,116.8,5.9587,214.5132,4204.8,1,2024-03-21,S3_service_constrained
FC_ONT,SAN,SKU_002,47.0,116.8,5.9587,280.0589,5489.599999999999,1,2024-03-21,S3_service_constrained
FC_ONT,SAN,SKU_003,40.0,116.8,5.9587,238.348,4672.0,1,2024-03-21,S3_service_constrained
